,User,Tweets,Subjectivity,Polarity,Analysis
1094,yannis_z6," χμμ need to make firms limit their profits a bit.. especially the ones run by a woman CEO..mentoo     
_bps      _MenAndBoys _EN   _Commission  _eu ",1.0,0.0,Neutral
1095,Alexandria_SZ,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1096,AngelaBethMoore,"We live in a society that not only does not support you when you’ve been abused my a woman, but puts the blame on you. Why are women never held accountable?
MenToo JohnnyDeppIsASurvivor",0.75,0.06818181818181818,Positive
1097,BeingYashPareek,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1098,MalangIndian,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1099,yannis_z6,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1100,DXTMRA,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1101,BuddhaWorship,"A g8t video about so-called 'toxic feminism' or 'wokeness'  its really quite wonderful &amp; please share. ""Why do men have to kneel down for woman to stand up?"" One of the best quotes I've heard toxicfeminism mentoo femalemisogyny AmberHeardIsAnAbuser  ",0.44722222222222224,0.5111111111111111,Positive
1102,GloryRozeBud,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1103,ClassyCassieM,"Not only will she lose it but she will lose her $2mil! She will end up with nothing! But, does her appeal even go through if she didn't pay the $500?? AmberHeardIsFinished AmberHeardlsALiar AmberHeardDeservesPrison JohnnyDeppGotJustice JohnnyDeppKeepsWinning MenToo ",1.0,0.0,Neutral
1104,AngelaBethMoore,"Until things change, men will continue to stay silent. The system is stacked against them in ways we can’t even imagine. Why would they speak out about being abused knowing that excuses will be made for the abuser and blame will be put on us?
MenToo AmberHearIsAnAbuser",0.1,0.0,Neutral
1105,BuddhaWorship," Here is a g8t video about so-called 'toxic feminism' or 'wokeness'  its really quite wonderful &amp; please share. ""Why do men have to kneel down for woman to stand up?"" Probably one of the best quotes I've heard toxicfeminism mentoo femalemisogyny
  ",0.44722222222222224,0.5111111111111111,Positive
1106,indiebookpromos,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1107,WomenPromo,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1108,SpeakOurStories,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1109,SexAbuseChat,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1110,RomPromoCentral,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1111,BookHelpForYou,": If a friend told you he was sexually abused, how could you help?

- Listen.
- Believe.
- Accept his trust in you.
- Un…",0.8333333333333334,0.5,Positive
1112,ClassyCassieM,"Just keeps getting better and better... Ya know  believes we are doing this to attack her, we are all jacksparrow fans.. no, no,no don't get it twisted CrazyGirl! We do this because we support the Truth! And, most of us are Survivors! TruthWins Mentoo ",0.625,0.2109375,Positive
1113,RashtraSewa108,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1114,yannis_z6,"_are_human a need to bring along the toxicFeminity thing to so many aspects of laws,organisations,actions,decisions and lack of provision for males like Mrs   and , _GenderEqual execute double standards in policies,there are dangerous lobies created mentoo",0.4666666666666666,-0.033333333333333326,Negative
1115,MananKaushik6,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1116,jjsmeiman,: AmberHeardIsNotAlone as we can see in this strikingly similar story. This man loved his partner and ignored all the emot…,0.6000000000000001,0.35,Positive
1117,LadakuVimaan,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1118,jjsmeiman,": His friends set up a charity in his memory to help other male survivors. MenToo AbuseHasNoGender 
JohnnyDeppIsASurvivo…",0.2375,-0.0625,Negative
1119,Satish6469,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1120,SagarAhuja021,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1121,FyterForJustice,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1122,SwatiParik,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1123,jeetkumar1604,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1124,thisissudo,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1125,AnsuMynation,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1126,harsh121284,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1127,InigoBones, Sounds like typical AmberTurdIsAnAbuser PR team BS TBH. Everyone knows JD is touring with JeffBeck JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo,0.5,-0.16666666666666666,Negative
1128,suresh_mra,"Day121 of Asking 'Will you form MensCommission &amp; SaveInnocentMen from FakeCases_498A_DV_125_377_376_354 &amp; GenderBiasedLaws



MenToo 

 











MenAreHumanToo



_MLA ",0.0,0.0,Neutral
1129,Joeythaway,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1130,InigoBones,  Will Twitter laugh at him as much as they did last time? The rest of the world is certainly laughing at him. JohnnyDeppKeepsWinning JohnnyDeppWonAgain JohnnyDeppIsASurvivor JusticeForJohnnyDepp JOHNNYDEPPWINS MenToo,0.23452380952380952,0.17857142857142858,Positive
1131,parag_chudasama,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1132,Lattize77,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1133,ManishJ8899,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1134,Rishu_kingria,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1135,SidyenKim,: Checkmate: Humanity - PR Social media expert reacts to NBC documentary Part 4 last one : metoo domesticviolence johnnyd…,0.044444444444444446,0.011111111111111112,Positive
1136,Mai_hu_aam_admi,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1137,InigoBones," Interesting idea, could be why she's unbannable no matter what she posts &amp; how many times she's reported. Always thought she's on the ""inside"" with SpudFace McDauber and Dobby the House Eve somehow. JohnnyDeppKeepsWinning JohnnyDeppWonAgain MenToo",0.5,0.5,Positive
1138,fucking_twitt3r,"this is what we mean when we say AH supporters are crazy 

AmberHeardlsALiar AmberHeardIsAnAbuser AmberHeardlsALiar AmberHeardIsASurvivor  MenToo MeToo ",0.79375,-0.45625,Negative
1139,Sj56679,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1140,kingamlethdvl,"Men, do not commit suicide, you are making the law, and the woman who are misusing the law, the real culprits, everyone else involved, Stronger. Read that again! 

Be Brave, Ruthless, Bold, Daring and Never fill up Fear inside you.

MenToo indianmen MarriageStrike speakupmen",0.7416666666666666,0.09583333333333334,Positive
1141,ak7940,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1142,Swaoop2,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1143,jineshjain208,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1144,RaazYad12350555,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1145,ViragJain_VJ,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1146,JamesShala1,Keep sending your 🙄🤥 ( evidence)To TMZ  look how they are talking about you know. Knowing that the hoax didn’t match up. AmberHeard evidence ElaineBredehoft mentoo domesticviolence johnnydepp lawyer AquamanAndTheLostKingdom hoax metoo ,0.0,0.0,Neutral
1147,Sumit120985,": mybodymychoice is only for women!
    _NHRC 
misandry at its worst…",1.0,0.0,Neutral
1148,LaurelsCouture,"   I'm a woman &amp; I Agree wit TIM. Furthermore, I am a Survivor of repeated childhood SA &amp; later, DV. There were females who might have helped me but didn't &amp; I quote my aunt: When he beat me up, I thanked him &amp; so should you. My brothers were also abused. AbuseIsNotAGender MenToo",0.0,0.0,Neutral
1149,Shree_kshatriya,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1150,abyz112233,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1151,Jcashnicole,: Checkmate: Humanity - PR Social media expert reacts to NBC documentary Part 4 last one : metoo domesticviolence johnnyd…,0.044444444444444446,0.011111111111111112,Positive
1152,stunning_92,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1153,Abhaymi32291582,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1154,PAULAWULF,: Checkmate: Humanity - PR Social media expert reacts to NBC documentary Part 4 last one : metoo domesticviolence johnnyd…,0.044444444444444446,0.011111111111111112,Positive
1155,navkiranchouhan,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1156,C_boy16,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1157,JamesShala1,Checkmate: Humanity - PR Social media expert reacts to NBC documentary Part 4 last one : metoo domesticviolence johnnydepp AquamanAndTheLostKingdom defamation truth nbc view expert like reaction amberheard mentoo CancelCulture video socialmedia good ,0.18333333333333335,0.18333333333333332,Positive
1158,manoj_jain1,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1159,Vighneshrn,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1160,PeabodyMay,: Of the 78 places for male DV victims only 33 of them are strictly for men. They have to turn away 2 men a day seeking sup…,0.55,0.0,Neutral
1161,rArora79,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1162,TNecsus2,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1163,riteshshn,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1164,TerrryParker, Shame the rest of the world thinks AmberHeardlsAnAbuser AmberHeardIsFinished AmberHeardDeservesPrison AmberHeardIsAHusbandBeater AmberHeardIsNotAlone MawhoodStandsWithAmber AmberHeardlsALiar JohnnyDeppIsASurvivor MenToo NeverFearTruth ,0.0,0.0,Neutral
1165,JamesShala1,Checkmate: Humanity - NBC documentary Part 3 : johnnydepp nbc documentary metoo expert socialmedia domesticviolence mentoo abusehasnogender amberheard law Gaslighting toxic ,0.0,0.0,Neutral
1166,Bkjha85,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1167,KaranPa07698551,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1168,TerrryParker, Not what Dr Hughes testified to though is it? She could only do that for Johnny JohnnyDeppIsASurvivor AmberHeardlsAnAbuser AmberHeardIsFinished AmberHeardIsALiar AmberHeardDeservesPrison NeverFearTruth MenToo ,1.0,0.0,Neutral
1169,AbiramS2,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1170,Ajay_Kumar5,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1171,KavaleMahendra,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1172,fooserchic79,"And we all finally got to hear the truth. That you're a lying abusive narcissist sociopath who thrived on abusing JD mentally and physically. I'm so grateful he got out alive. MenToo
AmberHeardlsAnAbuser 
AmberHeardDeservesPrison ",0.4357142857142857,0.0,Neutral
1173,bamne_shridhar,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1174,AryanDixit_,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1175,yannis_z6, metoo imagine how metoo would have hundle that if there was the otherway around with genders mentoo     _bps      _eu ,0.0,0.0,Neutral
1176,MenCommission,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1177,abhijitvhanman2,": mybodymychoice is only for women!
    _NHRC 
misandry at its worst…",1.0,0.0,Neutral
1178,shubhamraman1,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
1179,j_manstanding,": mybodymychoice is only for women!
    _NHRC 
misandry at its worst…",1.0,0.0,Neutral
1180,mjaiwalkar,": You May Like Him, Hate Him

But Thank You RanveerSingh For Exposing The Hypocrisy Of GenderBiasedLaws In India 

Voi…",0.9,-0.8,Negative
